precinct_id,district_id,total,white,black,asian,hispanic,other,GEOID,democratic_votes,republican_votes,total_votes,district,representative,party,incumbent_race,margin
1732,2,1937,607,1140,53,101,36,45075-Limestone 1,715,315,1045,2,Joe Wilson,Republican,White,0.6
1733,2,1872,565,1195,13,38,61,45075-Limestone 2,762,345,1119,2,Joe Wilson,Republican,White,0.6
1734,2,1342,958,277,0,25,82,45075-Neeses-Livingston,208,528,742,2,Joe Wilson,Republican,White,0.6
1735,6,1128,16,1081,0,2,29,45075-Nix,590,34,632,6,Jim Clyburn,Democrat,Black,0.65
1736,2,1382,667,635,3,19,58,45075-North 1,399,405,812,2,Joe Wilson,Republican,White,0.6
1737,2,1446,814,521,8,30,73,45075-North 2,369,528,900,2,Joe Wilson,Republican,White,0.6
1738,2,1320,537,737,2,14,30,45075-Norway,442,380,830,2,Joe Wilson,Republican,White,0.6
1739,6,840,304,460,30,15,31,45075-Orangeburg Ward 1,259,144,409,6,Jim Clyburn,Democrat,Black,0.65
1740,6,942,267,598,61,5,11,45075-Orangeburg Ward 10,433,169,611,6,Jim Clyburn,Democrat,Black,0.65
1741,6,696,61,594,3,14,24,45075-Orangeburg Ward 2,206,26,237,6,Jim Clyburn,Democrat,Black,0.65
1742,6,1418,119,1253,2,21,23,45075-Orangeburg Ward 3,429,24,457,6,Jim Clyburn,Democrat,Black,0.65
1743,6,2650,115,2439,20,34,42,45075-Orangeburg Ward 4,265,13,283,6,Jim Clyburn,Democrat,Black,0.65
1744,6,610,42,518,1,25,24,45075-Orangeburg Ward 5,223,24,250,6,Jim Clyburn,Democrat,Black,0.65
1745,6,889,240,585,11,22,31,45075-Orangeburg Ward 6,285,85,378,6,Jim Clyburn,Democrat,Black,0.65
1746,6,731,309,376,20,3,23,45075-Orangeburg Ward 7,374,162,543,6,Jim Clyburn,Democrat,Black,0.65
1747,6,770,286,432,29,13,10,45075-Orangeburg Ward 8,262,161,427,6,Jim Clyburn,Democrat,Black,0.65
1748,6,649,155,430,41,3,20,45075-Orangeburg Ward 9,264,73,342,6,Jim Clyburn,Democrat,Black,0.65
1749,2,1290,589,620,8,34,39,45075-Pinehill,380,325,713,2,Joe Wilson,Republican,White,0.6
1750,6,1082,262,780,3,12,25,45075-Providence,477,221,704,6,Jim Clyburn,Democrat,Black,0.65
1751,6,606,296,273,0,17,20,45075-Rowesville,185,197,385,6,Jim Clyburn,Democrat,Black,0.65
1752,6,1629,1087,414,46,23,59,45075-Santee 1,457,713,1182,6,Jim Clyburn,Democrat,Black,0.65
1753,6,1152,81,1027,7,7,30,45075-Santee 2,662,63,737,6,Jim Clyburn,Democrat,Black,0.65
1754,2,1257,621,572,12,9,43,45075-Springfield,404,403,816,2,Joe Wilson,Republican,White,0.6
1755,6,1118,15,1082,2,4,15,45075-Suburban 1,264,15,281,6,Jim Clyburn,Democrat,Black,0.65
1756,6,620,10,591,3,3,13,45075-Suburban 2,311,11,324,6,Jim Clyburn,Democrat,Black,0.65
1757,6,1603,199,1279,14,74,37,45075-Suburban 3,694,98,805,6,Jim Clyburn,Democrat,Black,0.65
1758,6,641,244,328,2,54,13,45075-Suburban 4,126,61,189,6,Jim Clyburn,Democrat,Black,0.65
1759,6,1357,332,949,4,23,49,45075-Suburban 5,518,159,680,6,Jim Clyburn,Democrat,Black,0.65
1760,6,1012,502,472,2,17,19,45075-Suburban 6,249,233,485,6,Jim Clyburn,Democrat,Black,0.65
1761,6,2060,988,903,73,45,51,45075-Suburban 7,818,673,1509,6,Jim Clyburn,Democrat,Black,0.65
1762,6,862,377,381,51,18,35,45075-Suburban 8,364,227,601,6,Jim Clyburn,Democrat,Black,0.65
1763,6,2118,308,1652,95,31,32,45075-Suburban 9,682,139,832,6,Jim Clyburn,Democrat,Black,0.65
1764,6,1589,494,1033,4,19,39,45075-Vance,702,315,1023,6,Jim Clyburn,Democrat,Black,0.65
1765,6,1216,158,1012,1,20,25,45075-Whittaker,568,90,668,6,Jim Clyburn,Democrat,Black,0.65
1766,3,1977,1290,406,120,103,58,45077-Abel,314,209,534,3,Jeff Duncan,Republican,White,0.68
1767,3,1606,1472,8,4,27,95,45077-Albert R. Lewis,143,991,1140,3,Jeff Duncan,Republican,White,0.68
1768,3,1496,1221,70,9,113,83,45077-Arial Mill,135,644,791,3,Jeff Duncan,Republican,White,0.68
1769,3,1787,1523,111,17,95,41,45077-Brushy Creek,388,1064,1471,3,Jeff Duncan,Republican,White,0.68
1770,3,3186,2184,182,550,133,137,45077-Calhoun,311,289,613,3,Jeff Duncan,Republican,White,0.68
1771,3,1421,1304,25,2,30,60,45077-Cedar Rock,150,862,1024,3,Jeff Duncan,Republican,White,0.68
1772,3,2333,1914,104,197,64,54,45077-Clemson,801,927,1768,3,Jeff Duncan,Republican,White,0.68
1773,3,1514,1393,20,8,32,61,45077-Crescent Hill,132,889,1031,3,Jeff Duncan,Republican,White,0.68
1774,3,1517,1273,97,44,44,59,45077-Crestview,265,984,1262,3,Jeff Duncan,Republican,White,0.68
1775,3,1701,1569,24,6,32,70,45077-Crossroads,155,936,1106,3,Jeff Duncan,Republican,White,0.68
1776,3,1925,1650,55,5,116,99,45077-Crosswell,189,931,1133,3,Jeff Duncan,Republican,White,0.68
1777,3,1341,1231,30,4,36,40,45077-Dacusville,119,777,899,3,Jeff Duncan,Republican,White,0.68
1778,3,1699,1297,216,7,101,78,45077-Easley,258,627,898,3,Jeff Duncan,Republican,White,0.68
1779,3,1463,1256,73,3,54,77,45077-East Liberty,148,670,835,3,Jeff Duncan,Republican,White,0.68
1780,3,1624,1515,50,2,20,37,45077-East Pickens,109,850,972,3,Jeff Duncan,Republican,White,0.68
1781,3,1725,1541,38,6,55,85,45077-Flat Rock,159,871,1042,3,Jeff Duncan,Republican,White,0.68
1782,3,1299,1045,103,3,86,62,45077-Forest Acres,221,624,862,3,Jeff Duncan,Republican,White,0.68
1783,3,1200,982,78,1,94,45,45077-Fruit Mountain,123,509,637,3,Jeff Duncan,Republican,White,0.68
1784,3,1259,1050,101,5,66,37,45077-Georges Creek,192,631,835,3,Jeff Duncan,Republican,White,0.68
1785,3,1638,1430,52,3,45,108,45077-Glassy Mountain,106,867,983,3,Jeff Duncan,Republican,White,0.68
1786,3,1724,1611,13,2,20,78,45077-Griffin,141,1097,1246,3,Jeff Duncan,Republican,White,0.68
1787,3,1656,1556,5,4,33,58,45077-Holly Springs,280,1093,1390,3,Jeff Duncan,Republican,White,0.68
1788,3,1331,941,109,181,53,47,45077-Issaqueena,308,289,619,3,Jeff Duncan,Republican,White,0.68
1789,3,1297,1162,20,13,31,71,45077-Lawrence Chapel,252,750,1017,3,Jeff Duncan,Republican,White,0.68
1790,3,1249,1042,135,2,25,45,45077-Lenhardt,337,1065,1426,3,Jeff Duncan,Republican,White,0.68
1791,3,1469,1143,169,36,53,68,45077-McAlister,178,630,815,3,Jeff Duncan,Republican,White,0.68
1792,3,1628,1254,199,3,114,58,45077-McKissick,219,633,865,3,Jeff Duncan,Republican,White,0.68
1793,3,5025,4128,206,265,230,196,45077-Morrison,391,430,848,3,Jeff Duncan,Republican,White,0.68
1794,3,1868,1755,9,6,25,73,45077-Mountain View,401,1346,1767,3,Jeff Duncan,Republican,White,0.68
1795,3,1486,1410,2,9,12,53,45077-Nine Forks,132,1036,1179,3,Jeff Duncan,Republican,White,0.68
1796,3,1466,1328,52,5,25,56,45077-Norris,136,794,937,3,Jeff Duncan,Republican,White,0.68
1797,3,1573,1269,156,6,69,73,45077-North Central,280,647,953,3,Jeff Duncan,Republican,White,0.68
1798,3,1387,1187,83,6,57,54,45077-North Liberty,149,699,861,3,Jeff Duncan,Republican,White,0.68
1799,3,1681,1535,22,1,24,99,45077-North Pickens,172,936,1119,3,Jeff Duncan,Republican,White,0.68
1800,3,1371,1217,27,4,65,58,45077-Pendleton,111,765,886,3,Jeff Duncan,Republican,White,0.68
1801,3,1487,1188,170,7,59,63,45077-Pickensville,276,616,914,3,Jeff Duncan,Republican,White,0.68
1802,3,1264,978,119,56,64,47,45077-Pike,311,439,771,3,Jeff Duncan,Republican,White,0.68
1803,3,1242,975,141,6,64,56,45077-Pope Field,324,741,1084,3,Jeff Duncan,Republican,White,0.68
1804,3,1107,1027,12,3,26,39,45077-Praters Creek,69,732,810,3,Jeff Duncan,Republican,White,0.68
1805,3,1781,1667,20,3,34,57,45077-Pumpkintown,231,1132,1375,3,Jeff Duncan,Republican,White,0.68
1806,3,1612,1409,67,8,48,80,45077-Rices Creek,149,846,1002,3,Jeff Duncan,Republican,White,0.68
1807,3,1835,1486,173,55,60,61,45077-Rock Springs,302,786,1103,3,Jeff Duncan,Republican,White,0.68
1808,3,1707,1316,103,11,222,55,45077-Saluda,187,662,851,3,Jeff Duncan,Republican,White,0.68
1809,3,1364,1262,40,6,27,29,45077-Sheffield,235,892,1139,3,Jeff Duncan,Republican,White,0.68
1810,3,1634,989,425,6,153,61,45077-Simpson,308,407,725,3,Jeff Duncan,Republican,White,0.68
1811,3,1475,1267,80,35,45,48,45077-Sitton,294,826,1130,3,Jeff Duncan,Republican,White,0.68
1812,3,1834,1734,14,3,24,59,45077-Six Mile,154,1100,1268,3,Jeff Duncan,Republican,White,0.68
1813,3,1701,1591,10,11,29,60,45077-Six Mile Mountain,194,1082,1291,3,Jeff Duncan,Republican,White,0.68
1814,3,1354,1210,27,11,25,81,45077-Skelton,103,792,912,3,Jeff Duncan,Republican,White,0.68
1815,3,1220,1035,62,0,51,72,45077-Smith Grove,130,549,682,3,Jeff Duncan,Republican,White,0.68
1816,3,1988,1293,346,45,222,82,45077-South Central,296,495,806,3,Jeff Duncan,Republican,White,0.68
1817,3,1674,1249,274,6,53,92,45077-South Pickens,246,647,907,3,Jeff Duncan,Republican,White,0.68
1818,3,1647,1283,185,43,70,66,45077-Stone Church,471,428,933,3,Jeff Duncan,Republican,White,0.68
1819,3,692,540,52,13,51,36,45077-Tri County,97,351,449,3,Jeff Duncan,Republican,White,0.68
1820,3,7111,5677,570,189,341,334,45077-University,189,198,397,3,Jeff Duncan,Republican,White,0.68
1821,3,1308,1177,22,4,41,64,45077-Vinland,137,701,844,3,Jeff Duncan,Republican,White,0.68
1822,3,3212,2187,419,266,179,161,45077-West Central,289,334,635,3,Jeff Duncan,Republican,White,0.68
1823,3,1692,1509,42,5,73,63,45077-West Liberty,155,917,1086,3,Jeff Duncan,Republican,White,0.68
1824,3,1724,1513,106,3,44,58,45077-West Pickens,180,941,1136,3,Jeff Duncan,Republican,White,0.68
1825,3,1920,1427,218,18,178,79,45077-Woodside,452,861,1329,3,Jeff Duncan,Republican,White,0.68
1826,3,1559,1326,105,6,86,36,45077-Zion,149,661,818,3,Jeff Duncan,Republican,White,0.68
1827,2,1725,1016,521,69,67,52,45079-Arcadia,672,407,1110,2,Joe Wilson,Republican,White,0.6
1828,6,584,31,534,0,2,17,45079-Ardincaple,237,20,259,6,Jim Clyburn,Democrat,Black,0.65
1829,2,1723,1213,232,154,71,53,45079-Ballentine 1,485,752,1253,2,Joe Wilson,Republican,White,0.6
1830,2,2119,1739,158,74,74,74,45079-Ballentine 2,552,1115,1687,2,Joe Wilson,Republican,White,0.6
1831,6,1488,222,962,158,82,64,45079-Beatty Road,298,66,369,6,Jim Clyburn,Democrat,Black,0.65
1832,6,2668,240,2274,6,83,65,45079-Bluff,1067,76,1170,6,Jim Clyburn,Democrat,Black,0.65
1833,2,2377,1672,442,72,92,99,45079-Blythewood 1,824,1036,1891,2,Joe Wilson,Republican,White,0.6
1834,2,2494,1390,898,18,76,112,45079-Blythewood 2,1051,977,2050,2,Joe Wilson,Republican,White,0.6
1835,2,2876,1291,1334,57,119,75,45079-Blythewood 3,1818,820,2670,2,Joe Wilson,Republican,White,0.6
1836,2,3417,1350,1556,90,264,157,45079-Bookman,1528,733,2293,2,Joe Wilson,Republican,White,0.6
1837,2,2665,826,1528,53,134,124,45079-Brandon 1,931,302,1259,2,Joe Wilson,Republican,White,0.6
1838,2,2939,795,1634,163,255,92,45079-Brandon 2,880,180,1083,2,Joe Wilson,Republican,White,0.6
1839,2,3441,969,1890,218,215,149,45079-Briarwood,1202,318,1542,2,Joe Wilson,Republican,White,0.6
1840,2,2239,553,1452,57,100,77,45079-Bridge Creek,1252,314,1606,2,Joe Wilson,Republican,White,0.6
1841,6,2086,665,1261,32,68,60,45079-Caughman Road,1084,321,1428,6,Jim Clyburn,Democrat,Black,0.65
1842,6,1695,85,1472,11,73,54,45079-College Place,707,44,771,6,Jim Clyburn,Democrat,Black,0.65
1843,2,1103,967,40,23,34,39,45079-Cooper,434,476,923,2,Joe Wilson,Republican,White,0.6
1844,6,1297,586,546,44,66,55,45079-Dennyside,373,256,650,6,Jim Clyburn,Democrat,Black,0.65
1845,6,2492,292,1922,40,184,54,45079-Dentsville,1037,115,1167,6,Jim Clyburn,Democrat,Black,0.65
1846,2,1269,1023,160,3,35,48,45079-Dutch Fork 1,399,776,1190,2,Joe Wilson,Republican,White,0.6
1847,2,1402,967,276,79,42,38,45079-Dutch Fork 2,628,640,1292,2,Joe Wilson,Republican,White,0.6
1848,2,2456,1903,283,105,91,74,45079-Dutch Fork 3,758,1224,2021,2,Joe Wilson,Republican,White,0.6
1849,2,1767,1246,355,31,59,76,45079-Dutch Fork 4,611,735,1371,2,Joe Wilson,Republican,White,0.6
1850,2,1238,1153,21,13,23,28,45079-East Forest Acres,493,631,1146,2,Joe Wilson,Republican,White,0.6
1851,6,1205,140,1010,2,18,35,45079-Eastover,644,94,752,6,Jim Clyburn,Democrat,Black,0.65
1852,6,1903,68,1757,4,34,40,45079-Edgewood,700,47,754,6,Jim Clyburn,Democrat,Black,0.65
1853,2,2313,1120,832,73,186,102,45079-Estates,955,518,1506,2,Joe Wilson,Republican,White,0.6
1854,6,3567,777,2284,28,357,121,45079-Fairlawn,1619,329,1988,6,Jim Clyburn,Democrat,Black,0.65
1855,6,885,12,823,0,18,32,45079-Fairwold,467,23,494,6,Jim Clyburn,Democrat,Black,0.65
1856,2,1867,1059,613,35,79,81,45079-Friarsgate 1,701,553,1280,2,Joe Wilson,Republican,White,0.6
1857,2,1621,940,451,42,93,95,45079-Friarsgate 2,578,489,1084,2,Joe Wilson,Republican,White,0.6
1858,6,1313,102,1145,1,24,41,45079-Gadsden,826,78,919,6,Jim Clyburn,Democrat,Black,0.65
1859,6,1110,496,513,5,57,39,45079-Garners,361,245,618,6,Jim Clyburn,Democrat,Black,0.65
1860,6,1631,19,1548,0,26,38,45079-Greenview,939,41,989,6,Jim Clyburn,Democrat,Black,0.65
1861,2,2681,1435,885,71,191,99,45079-Gregg Park,755,472,1243,2,Joe Wilson,Republican,White,0.6
1862,6,2446,1473,642,30,185,116,45079-Hampton,718,314,1068,6,Jim Clyburn,Democrat,Black,0.65
1863,2,2811,1238,1271,61,124,117,45079-Harbison 1,985,366,1377,2,Joe Wilson,Republican,White,0.6
1864,2,1536,703,672,7,82,72,45079-Harbison 2,686,284,981,2,Joe Wilson,Republican,White,0.6
1865,6,1482,234,1191,3,26,28,45079-Hopkins 1,770,131,919,6,Jim Clyburn,Democrat,Black,0.65
1866,6,1738,279,1368,3,46,42,45079-Hopkins 2,1045,187,1252,6,Jim Clyburn,Democrat,Black,0.65
1867,6,3057,1504,1239,11,187,116,45079-Horrell Hill,873,711,1604,6,Jim Clyburn,Democrat,Black,0.65
1868,6,569,275,212,5,46,31,45079-Hunting Creek,260,171,438,6,Jim Clyburn,Democrat,Black,0.65
1869,6,2581,413,1698,107,242,121,45079-Keels 1,1021,131,1169,6,Jim Clyburn,Democrat,Black,0.65
1870,6,2241,270,1638,40,229,64,45079-Keels 2,758,82,854,6,Jim Clyburn,Democrat,Black,0.65
1871,6,1994,890,928,12,78,86,45079-Keenan,854,315,1192,6,Jim Clyburn,Democrat,Black,0.65
1872,2,2457,1124,1043,47,110,133,45079-Kelly Mill,1268,698,1997,2,Joe Wilson,Republican,White,0.6
1873,6,3200,962,1840,77,165,156,45079-Killian,1827,495,2364,6,Jim Clyburn,Democrat,Black,0.65
1874,6,3211,660,2321,35,83,112,45079-Kingswood,1443,236,1720,6,Jim Clyburn,Democrat,Black,0.65
1875,2,3484,1657,1301,153,192,181,45079-Lake Carolina,1762,907,2716,2,Joe Wilson,Republican,White,0.6
1876,6,2262,83,2033,8,80,58,45079-Lincolnshire,1001,49,1069,6,Jim Clyburn,Democrat,Black,0.65
1877,2,4889,2711,1652,148,209,169,45079-Longcreek,3014,1737,4823,2,Joe Wilson,Republican,White,0.6
1878,6,2011,277,1491,57,109,77,45079-Longleaf,1033,144,1186,6,Jim Clyburn,Democrat,Black,0.65
1879,6,2070,851,1057,29,62,71,45079-Lykesland,1025,337,1382,6,Jim Clyburn,Democrat,Black,0.65
1880,2,3299,1118,1541,227,272,141,45079-Mallet Hill,1205,511,1748,2,Joe Wilson,Republican,White,0.6
1881,6,927,503,360,12,28,24,45079-McEntire,375,220,601,6,Jim Clyburn,Democrat,Black,0.65
1882,2,1840,1336,309,36,65,94,45079-Meadowfield,669,601,1295,2,Joe Wilson,Republican,White,0.6
1883,6,3167,539,2398,0,179,51,45079-Meadowlake,1076,66,1167,6,Jim Clyburn,Democrat,Black,0.65
1884,2,3560,598,2296,122,417,127,45079-Midway,1266,207,1514,2,Joe Wilson,Republican,White,0.6
1885,6,1652,468,1030,32,73,49,45079-Mill Creek,739,203,953,6,Jim Clyburn,Democrat,Black,0.65
1886,2,2043,874,995,15,83,76,45079-Monticello,715,510,1247,2,Joe Wilson,Republican,White,0.6
1887,2,1571,1023,420,17,55,56,45079-North Forest Acres,554,372,945,2,Joe Wilson,Republican,White,0.6
1888,2,1387,639,587,45,59,57,45079-North Springs 1,699,351,1068,2,Joe Wilson,Republican,White,0.6
1889,2,3472,1418,1619,122,160,153,45079-North Springs 2,1388,658,2087,2,Joe Wilson,Republican,White,0.6
1890,2,2255,570,1401,46,143,95,45079-North Springs 3,1190,258,1474,2,Joe Wilson,Republican,White,0.6
1891,2,1358,886,287,58,62,65,45079-Oak Pointe 1,558,481,1055,2,Joe Wilson,Republican,White,0.6
1892,2,821,563,183,7,19,49,45079-Oak Pointe 2,285,292,588,2,Joe Wilson,Republican,White,0.6
1893,2,1120,647,352,22,57,42,45079-Oak Pointe 3,457,343,812,2,Joe Wilson,Republican,White,0.6
1894,6,1037,723,235,9,52,18,45079-Oakwood,402,330,751,6,Jim Clyburn,Democrat,Black,0.65
1895,2,1552,785,548,31,100,88,45079-Old Friarsgate,573,386,971,2,Joe Wilson,Republican,White,0.6
1896,6,5575,3508,1454,144,229,240,45079-Olympia,615,275,906,6,Jim Clyburn,Democrat,Black,0.65
1897,2,1267,728,351,82,61,45,45079-Parkridge 1,391,295,694,2,Joe Wilson,Republican,White,0.6
1898,2,1276,574,548,35,56,63,45079-Parkridge 2,312,187,507,2,Joe Wilson,Republican,White,0.6
1899,2,2522,570,1704,61,107,80,45079-Parkway 1,1240,275,1541,2,Joe Wilson,Republican,White,0.6
1900,2,2603,788,1466,76,145,128,45079-Parkway 2,1261,348,1639,2,Joe Wilson,Republican,White,0.6
1901,2,1946,224,1451,76,111,84,45079-Parkway 3,1212,133,1362,2,Joe Wilson,Republican,White,0.6
1902,2,897,824,18,22,18,15,45079-Pennington 1,286,546,848,2,Joe Wilson,Republican,White,0.6
1903,2,1630,1133,293,46,111,47,45079-Pennington 2,623,528,1171,2,Joe Wilson,Republican,White,0.6
1904,6,2050,443,1341,37,110,119,45079-Pine Grove,747,118,878,6,Jim Clyburn,Democrat,Black,0.65
1905,6,1326,165,1066,7,52,36,45079-Pine Lakes 1,810,84,906,6,Jim Clyburn,Democrat,Black,0.65
1906,6,1896,312,1426,13,71,74,45079-Pine Lakes 2,1044,133,1201,6,Jim Clyburn,Democrat,Black,0.65
1907,6,2289,458,1698,3,65,65,45079-Pinewood,1227,223,1476,6,Jim Clyburn,Democrat,Black,0.65
1908,2,3955,1074,1561,292,846,182,45079-Polo Road,1248,358,1644,2,Joe Wilson,Republican,White,0.6
1909,5,3524,1647,1329,149,265,134,45079-Pontiac 1,1829,924,2806,5,Ralph Norman,Republican,White,0.59
1910,2,2545,1182,881,206,155,121,45079-Pontiac 2,2241,1020,3318,2,Joe Wilson,Republican,White,0.6
1911,2,1766,301,1269,36,114,46,45079-Rice Creek 1,1048,173,1239,2,Joe Wilson,Republican,White,0.6
1912,2,3102,778,1948,86,147,143,45079-Rice Creek 2,1617,402,2056,2,Joe Wilson,Republican,White,0.6
1913,2,2885,832,1643,150,150,110,45079-Ridge View 1,1541,419,2000,2,Joe Wilson,Republican,White,0.6
1914,2,3340,909,2015,106,179,131,45079-Ridge View 2,1709,477,2225,2,Joe Wilson,Republican,White,0.6
1915,6,724,60,612,3,18,31,45079-Ridgewood,347,17,379,6,Jim Clyburn,Democrat,Black,0.65
1916,6,1894,564,1113,38,104,75,45079-Riverside,438,132,588,6,Jim Clyburn,Democrat,Black,0.65
1917,2,1143,907,133,41,20,42,45079-Riversprings 1,337,569,917,2,Joe Wilson,Republican,White,0.6
1918,2,1502,983,421,29,41,28,45079-Riversprings 2,601,476,1096,2,Joe Wilson,Republican,White,0.6
1919,2,1494,965,318,98,57,56,45079-Riversprings 3,562,671,1251,2,Joe Wilson,Republican,White,0.6
1920,2,2931,1584,1066,54,116,111,45079-Riverwalk,1305,771,2116,2,Joe Wilson,Republican,White,0.6
1921,2,743,299,371,16,21,36,45079-Round Top,334,186,530,2,Joe Wilson,Republican,White,0.6
1922,6,3231,682,2072,147,175,155,45079-Sandlapper,1801,389,2219,6,Jim Clyburn,Democrat,Black,0.65
1923,2,1455,1174,177,4,45,55,45079-Satchelford,491,581,1088,2,Joe Wilson,Republican,White,0.6
1924,6,1649,683,832,33,35,66,45079-Skyland,412,123,551,6,Jim Clyburn,Democrat,Black,0.65
1925,2,2194,1027,862,79,141,85,45079-South Beltline,577,250,843,2,Joe Wilson,Republican,White,0.6
1926,2,1652,1396,144,27,39,46,45079-South Forest Acres,562,630,1218,2,Joe Wilson,Republican,White,0.6
1927,2,2677,2358,91,42,70,116,45079-Spring Hill,564,2010,2615,2,Joe Wilson,Republican,White,0.6
1928,2,3051,1583,1105,76,150,137,45079-Spring Valley,1345,698,2076,2,Joe Wilson,Republican,White,0.6
1929,6,3106,819,1989,50,163,85,45079-Spring Valley West,1412,376,1825,6,Jim Clyburn,Democrat,Black,0.65
1930,2,2119,1868,101,68,44,38,45079-Springville 1,486,1220,1732,2,Joe Wilson,Republican,White,0.6
1931,2,1945,1743,66,17,52,67,45079-Springville 2,418,1178,1613,2,Joe Wilson,Republican,White,0.6
1932,6,1734,656,880,36,78,84,45079-St. Andrews,542,184,738,6,Jim Clyburn,Democrat,Black,0.65
1933,2,1231,929,172,44,55,31,45079-Trenholm Road,381,393,789,2,Joe Wilson,Republican,White,0.6
1934,6,1928,727,929,57,145,70,45079-Trinity,770,340,1125,6,Jim Clyburn,Democrat,Black,0.65
1935,2,2875,1404,831,156,368,116,45079-Valhalla,840,646,1517,2,Joe Wilson,Republican,White,0.6
1936,6,4054,674,2958,103,189,130,45079-Valley State Park,1995,309,2341,6,Jim Clyburn,Democrat,Black,0.65
1937,6,6089,2371,3385,46,198,89,45079-Walden,459,103,571,6,Jim Clyburn,Democrat,Black,0.65
1938,6,6045,4582,561,418,258,226,45079-Ward 1,495,207,729,6,Jim Clyburn,Democrat,Black,0.65
1939,6,1696,1469,56,82,55,34,45079-Ward 10,674,337,1037,6,Jim Clyburn,Democrat,Black,0.65
1940,6,1754,1084,517,22,79,52,45079-Ward 11,574,205,797,6,Jim Clyburn,Democrat,Black,0.65
1941,6,1823,1523,150,41,45,64,45079-Ward 12,710,341,1077,6,Jim Clyburn,Democrat,Black,0.65
1942,6,2332,1962,159,41,94,76,45079-Ward 13,1038,468,1534,6,Jim Clyburn,Democrat,Black,0.65
1943,6,1670,1474,98,17,48,33,45079-Ward 14,804,411,1242,6,Jim Clyburn,Democrat,Black,0.65
1944,6,960,844,65,10,21,20,45079-Ward 15,463,342,829,6,Jim Clyburn,Democrat,Black,0.65
1945,2,1216,1138,12,4,33,29,45079-Ward 16,485,624,1122,2,Joe Wilson,Republican,White,0.6
1946,2,1660,1464,51,19,87,39,45079-Ward 17,673,630,1333,2,Joe Wilson,Republican,White,0.6
1947,6,1669,478,1048,9,83,51,45079-Ward 18,523,120,667,6,Jim Clyburn,Democrat,Black,0.65
1948,6,1505,67,1322,25,40,51,45079-Ward 19,504,33,547,6,Jim Clyburn,Democrat,Black,0.65
1949,6,2333,1565,430,128,133,77,45079-Ward 2,251,71,330,6,Jim Clyburn,Democrat,Black,0.65
1950,6,1991,944,891,31,46,79,45079-Ward 20,869,201,1106,6,Jim Clyburn,Democrat,Black,0.65
1951,6,1874,97,1640,9,69,59,45079-Ward 21,761,58,834,6,Jim Clyburn,Democrat,Black,0.65
1952,6,1727,169,1453,6,68,31,45079-Ward 22,723,53,798,6,Jim Clyburn,Democrat,Black,0.65
1953,6,1040,806,160,26,17,31,45079-Ward 23,467,247,732,6,Jim Clyburn,Democrat,Black,0.65
1954,2,991,925,24,6,19,17,45079-Ward 24,382,456,850,2,Joe Wilson,Republican,White,0.6
1955,2,1965,1660,139,9,121,36,45079-Ward 25,435,835,1298,2,Joe Wilson,Republican,White,0.6
1956,2,8494,3891,2039,394,1891,279,45079-Ward 26,520,293,831,2,Joe Wilson,Republican,White,0.6
1957,6,1631,224,1312,12,36,47,45079-Ward 29,643,66,721,6,Jim Clyburn,Democrat,Black,0.65
1958,6,1654,1074,460,33,41,46,45079-Ward 3,686,231,943,6,Jim Clyburn,Democrat,Black,0.65
1959,6,2207,1505,302,127,164,109,45079-Ward 30,472,223,708,6,Jim Clyburn,Democrat,Black,0.65
1960,6,1494,236,1153,8,45,52,45079-Ward 31,438,30,476,6,Jim Clyburn,Democrat,Black,0.65
1961,6,985,34,911,9,15,16,45079-Ward 32,444,24,477,6,Jim Clyburn,Democrat,Black,0.65
1962,6,1244,693,449,28,35,39,45079-Ward 33,388,113,514,6,Jim Clyburn,Democrat,Black,0.65
1963,6,1333,931,307,13,36,46,45079-Ward 34,488,316,813,6,Jim Clyburn,Democrat,Black,0.65
1964,6,1776,1225,428,19,37,67,45079-Ward 4,864,306,1194,6,Jim Clyburn,Democrat,Black,0.65
1965,6,8406,6360,644,650,431,321,45079-Ward 5,307,230,550,6,Jim Clyburn,Democrat,Black,0.65
1966,6,1528,923,488,17,54,46,45079-Ward 6,628,321,971,6,Jim Clyburn,Democrat,Black,0.65
1967,6,1325,49,1233,2,17,24,45079-Ward 7,457,20,491,6,Jim Clyburn,Democrat,Black,0.65
1968,6,1569,481,933,44,34,77,45079-Ward 8,116,4,123,6,Jim Clyburn,Democrat,Black,0.65
1969,6,1233,119,1019,11,34,50,45079-Ward 9,358,20,391,6,Jim Clyburn,Democrat,Black,0.65
1970,6,1324,495,729,2,47,51,45079-Webber,510,244,764,6,Jim Clyburn,Democrat,Black,0.65
1971,6,2557,703,1628,67,97,62,45079-Westminster,609,128,747,6,Jim Clyburn,Democrat,Black,0.65
1972,6,2611,544,1789,59,109,110,45079-Whitewell,583,96,703,6,Jim Clyburn,Democrat,Black,0.65
1973,2,3350,2018,841,251,130,110,45079-Wildewood,1181,927,2142,2,Joe Wilson,Republican,White,0.6
1974,2,3767,892,1784,117,823,151,45079-Woodfield,1098,342,1464,2,Joe Wilson,Republican,White,0.6
1975,2,2171,1902,65,69,57,78,45079-Woodlands,919,892,1847,2,Joe Wilson,Republican,White,0.6
1976,3,606,476,88,0,33,9,45081-Centennial,56,312,374,3,Jeff Duncan,Republican,White,0.68
1977,3,1235,653,492,2,68,20,45081-Fruit Hill,348,463,823,3,Jeff Duncan,Republican,White,0.68
