precinct_id,state,total_votes,ei_white_dem_vote_fraction,ei_white_rep_vote_fraction,ei_white_party_of_choice,ei_white_precinct_confidence,ei_black_dem_vote_fraction,ei_black_rep_vote_fraction,ei_black_party_of_choice,ei_black_precinct_confidence,ei_asian_dem_vote_fraction,ei_asian_rep_vote_fraction,ei_asian_party_of_choice,ei_asian_precinct_confidence,ei_hispanic_dem_vote_fraction,ei_hispanic_rep_vote_fraction,ei_hispanic_party_of_choice,ei_hispanic_precinct_confidence
488,Oregon,460,0.174578,0.825422,republican,0.8254,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
489,Oregon,470,0.237031,0.762969,republican,0.763,0.939287,0.060713,democratic,0.9393,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0
490,Oregon,119,0.002984,0.997016,republican,0.997,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
491,Oregon,661,0.190239,0.809761,republican,0.8098,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
492,Oregon,967,0.330189,0.669811,republican,0.6698,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.128317,0.871683,republican,0.8717
493,Oregon,2192,0.154892,0.845108,republican,0.8451,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
494,Oregon,111,0.199275,0.800725,republican,0.8007,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
495,Oregon,874,0.171157,0.828843,republican,0.8288,0.939287,0.060713,democratic,0.9393,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0
496,Oregon,210,0.0,1.0,republican,1.0,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.630137,0.369863,democratic,0.6301
497,Oregon,1000,0.321336,0.678664,republican,0.6787,0.939287,0.060713,democratic,0.9393,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0
498,Oregon,470,0.0,1.0,republican,1.0,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
499,Oregon,1122,0.093454,0.906546,republican,0.9065,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
500,Oregon,87,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
501,Oregon,218,0.167387,0.832613,republican,0.8326,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
502,Oregon,1113,0.076702,0.923298,republican,0.9233,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
503,Oregon,2109,0.000748,0.999252,republican,0.9993,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
504,Oregon,532,0.109345,0.890655,republican,0.8907,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
505,Oregon,1917,0.094662,0.905338,republican,0.9053,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
506,Oregon,202,0.0,1.0,republican,1.0,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
507,Oregon,1567,0.054702,0.945298,republican,0.9453,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
508,Oregon,256,0.0,1.0,republican,1.0,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
509,Oregon,979,0.08537,0.91463,republican,0.9146,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
510,Oregon,1345,0.066082,0.933918,republican,0.9339,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
511,Oregon,634,0.0,1.0,republican,1.0,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
512,Oregon,827,0.057323,0.942677,republican,0.9427,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
513,Oregon,509,0.340337,0.659663,republican,0.6597,0.939287,0.060713,democratic,0.9393,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0
514,Oregon,2943,0.136784,0.863216,republican,0.8632,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
515,Oregon,560,0.121808,0.878192,republican,0.8782,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
516,Oregon,1001,0.157778,0.842222,republican,0.8422,0.939287,0.060713,democratic,0.9393,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0
517,Oregon,441,0.080276,0.919724,republican,0.9197,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
518,Oregon,590,0.196791,0.803209,republican,0.8032,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.119627,0.880373,republican,0.8804
519,Oregon,819,0.097524,0.902476,republican,0.9025,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
520,Oregon,2154,0.0,1.0,republican,1.0,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
521,Oregon,884,0.365261,0.634739,republican,0.6347,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
522,Oregon,1052,0.090266,0.909734,republican,0.9097,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
523,Oregon,217,0.0,1.0,republican,1.0,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
524,Oregon,313,0.0,1.0,republican,1.0,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
525,Oregon,152,0.046546,0.953454,republican,0.9535,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
526,Oregon,1106,0.074697,0.925303,republican,0.9253,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
527,Oregon,172,0.0,1.0,republican,1.0,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
528,Oregon,194,0.087219,0.912781,republican,0.9128,0.939287,0.060713,democratic,0.9393,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0
529,Oregon,983,0.0,1.0,republican,1.0,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
530,Oregon,568,0.216217,0.783783,republican,0.7838,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
531,Oregon,288,0.247418,0.752582,republican,0.7526,0.0,1.0,republican,1.0,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
532,Oregon,456,0.254468,0.745532,republican,0.7455,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
533,Oregon,131,0.42535,0.57465,republican,0.5746,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
534,Oregon,61,0.004534,0.995466,republican,0.9955,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
535,Oregon,87,0.279612,0.720388,republican,0.7204,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.773623,0.226377,democratic,0.7736
536,Oregon,230,0.106747,0.893253,republican,0.8933,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
537,Oregon,66,0.0,1.0,republican,1.0,0.939287,0.060713,democratic,0.9393,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0
538,Oregon,536,0.029515,0.970485,republican,0.9705,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
539,Oregon,892,0.020007,0.979993,republican,0.98,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
540,Oregon,238,0.0,1.0,republican,1.0,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
541,Oregon,259,0.0,1.0,republican,1.0,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
542,Oregon,123,0.0,1.0,republican,1.0,0.939287,0.060713,democratic,0.9393,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0
543,Oregon,146,0.00515,0.99485,republican,0.9948,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
544,Oregon,140,0.092624,0.907376,republican,0.9074,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
545,Oregon,224,0.136003,0.863997,republican,0.864,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
546,Oregon,74,0.109982,0.890018,republican,0.89,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
547,Oregon,279,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
548,Oregon,224,0.032403,0.967597,republican,0.9676,0.939287,0.060713,democratic,0.9393,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0
549,Oregon,37,0.0,1.0,republican,1.0,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
550,Oregon,195,0.083332,0.916668,republican,0.9167,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
551,Oregon,211,0.0,1.0,republican,1.0,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
552,Oregon,191,0.0,1.0,republican,1.0,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
553,Oregon,4303,0.456,0.544,republican,0.544,0.939287,0.060713,democratic,0.9393,1.0,0.0,democratic,1.0,0.911976,0.088024,democratic,0.912
554,Oregon,4619,0.587457,0.412543,democratic,0.5875,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,1.0,0.0,democratic,1.0
555,Oregon,5190,0.460018,0.539982,republican,0.54,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.889723,0.110277,democratic,0.8897
556,Oregon,4578,0.388541,0.611459,republican,0.6115,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.500561,0.499439,democratic,0.5006
557,Oregon,5455,0.377299,0.622701,republican,0.6227,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.377103,0.622897,republican,0.6229
558,Oregon,6011,0.371505,0.628495,republican,0.6285,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
559,Oregon,944,0.458171,0.541829,republican,0.5418,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.518147,0.481853,democratic,0.5181
560,Oregon,3026,0.304271,0.695729,republican,0.6957,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
561,Oregon,1089,0.424285,0.575715,republican,0.5757,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
562,Oregon,3872,0.283754,0.716246,republican,0.7162,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
563,Oregon,1527,0.324198,0.675802,republican,0.6758,0.0,1.0,republican,1.0,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
564,Oregon,2774,0.350467,0.649533,republican,0.6495,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
565,Oregon,2006,0.737058,0.262942,democratic,0.7371,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
566,Oregon,4136,0.810089,0.189911,democratic,0.8101,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
567,Oregon,1212,0.812155,0.187845,democratic,0.8122,0.939287,0.060713,democratic,0.9393,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
568,Oregon,4680,0.872835,0.127165,democratic,0.8728,0.939287,0.060713,democratic,0.9393,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
569,Oregon,5392,0.848354,0.151646,democratic,0.8484,0.939287,0.060713,democratic,0.9393,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
570,Oregon,5678,0.836077,0.163923,democratic,0.8361,0.939287,0.060713,democratic,0.9393,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
571,Oregon,3363,0.811627,0.188373,democratic,0.8116,0.939287,0.060713,democratic,0.9393,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
572,Oregon,5299,0.848829,0.151171,democratic,0.8488,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
573,Oregon,1214,0.769863,0.230137,democratic,0.7699,0.939287,0.060713,democratic,0.9393,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
574,Oregon,5860,0.61618,0.38382,democratic,0.6162,0.939287,0.060713,democratic,0.9393,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
575,Oregon,4403,0.633586,0.366414,democratic,0.6336,0.939287,0.060713,democratic,0.9393,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
576,Oregon,1768,0.68337,0.31663,democratic,0.6834,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
577,Oregon,2024,0.519151,0.480849,democratic,0.5192,0.939287,0.060713,democratic,0.9393,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
578,Oregon,5896,0.573005,0.426995,democratic,0.573,0.939287,0.060713,democratic,0.9393,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
579,Oregon,6479,0.668704,0.331296,democratic,0.6687,0.939287,0.060713,democratic,0.9393,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
580,Oregon,6497,0.445948,0.554052,republican,0.5541,0.939287,0.060713,democratic,0.9393,1.0,0.0,democratic,1.0,0.815316,0.184684,democratic,0.8153
581,Oregon,4804,0.486434,0.513566,republican,0.5136,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,1.0,0.0,democratic,1.0
582,Oregon,1578,0.593074,0.406926,democratic,0.5931,1.0,0.0,democratic,1.0,0.938098,0.061902,democratic,0.9381,1.0,0.0,democratic,1.0
583,Oregon,1872,0.794667,0.205333,democratic,0.7947,1.0,0.0,democratic,1.0,0.938098,0.061902,democratic,0.9381,1.0,0.0,democratic,1.0
584,Oregon,4061,0.591295,0.408705,democratic,0.5913,0.939287,0.060713,democratic,0.9393,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
585,Oregon,2502,0.469536,0.530464,republican,0.5305,0.939287,0.060713,democratic,0.9393,1.0,0.0,democratic,1.0,0.998048,0.001952,democratic,0.998
586,Oregon,2978,0.395988,0.604012,republican,0.604,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.745101,0.254899,democratic,0.7451
587,Oregon,5084,0.673031,0.326969,democratic,0.673,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
588,Oregon,3759,0.705839,0.294161,democratic,0.7058,0.939287,0.060713,democratic,0.9393,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
589,Oregon,5218,0.337622,0.662378,republican,0.6624,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
590,Oregon,5954,0.495045,0.504955,republican,0.505,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,1.0,0.0,democratic,1.0
591,Oregon,1543,0.450258,0.549742,republican,0.5497,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
592,Oregon,259,0.505361,0.494639,democratic,0.5054,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.773623,0.226377,democratic,0.7736
593,Oregon,2153,0.465212,0.534788,republican,0.5348,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.619308,0.380692,democratic,0.6193
594,Oregon,688,0.329875,0.670125,republican,0.6701,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
595,Oregon,1628,0.376024,0.623976,republican,0.624,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
596,Oregon,3885,0.372833,0.627167,republican,0.6272,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
597,Oregon,1139,0.24947,0.75053,republican,0.7505,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
598,Oregon,1719,0.258459,0.741541,republican,0.7415,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
599,Oregon,2900,0.304669,0.695331,republican,0.6953,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
600,Oregon,434,0.402407,0.597593,republican,0.5976,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
601,Oregon,669,0.481419,0.518581,republican,0.5186,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.770779,0.229221,democratic,0.7708
602,Oregon,2726,0.631792,0.368208,democratic,0.6318,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,1.0,0.0,democratic,1.0
603,Oregon,1920,0.311808,0.688192,republican,0.6882,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
604,Oregon,1665,0.322208,0.677792,republican,0.6778,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
605,Oregon,520,0.542036,0.457964,democratic,0.542,0.939287,0.060713,democratic,0.9393,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
606,Oregon,4933,0.526843,0.473157,democratic,0.5268,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,1.0,0.0,democratic,1.0
607,Oregon,6098,0.613978,0.386022,democratic,0.614,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,1.0,0.0,democratic,1.0
608,Oregon,3443,0.434545,0.565455,republican,0.5655,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.19678,0.80322,republican,0.8032
609,Oregon,1916,0.425152,0.574848,republican,0.5748,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.522911,0.477089,democratic,0.5229
610,Oregon,844,0.581354,0.418646,democratic,0.5814,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,1.0,0.0,democratic,1.0
611,Oregon,704,0.480015,0.519985,republican,0.52,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.889027,0.110973,democratic,0.889
612,Oregon,5006,0.286488,0.713512,republican,0.7135,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
613,Oregon,4505,0.349798,0.650202,republican,0.6502,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
614,Oregon,1386,0.292504,0.707496,republican,0.7075,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
615,Oregon,3117,0.294099,0.705901,republican,0.7059,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
616,Oregon,2623,0.37353,0.62647,republican,0.6265,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
617,Oregon,2650,0.395333,0.604667,republican,0.6047,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
618,Oregon,2475,0.335037,0.664963,republican,0.665,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
619,Oregon,1099,0.594786,0.405214,democratic,0.5948,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,1.0,0.0,democratic,1.0
620,Oregon,482,0.382041,0.617959,republican,0.618,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
621,Oregon,376,0.313943,0.686057,republican,0.6861,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
622,Oregon,89,0.101432,0.898568,republican,0.8986,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
623,Oregon,247,0.419801,0.580199,republican,0.5802,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.468602,0.531398,republican,0.5314
624,Oregon,1278,0.250294,0.749706,republican,0.7497,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
625,Oregon,79,0.102163,0.897837,republican,0.8978,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
626,Oregon,1095,0.782269,0.217731,democratic,0.7823,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,1.0,0.0,democratic,1.0
627,Oregon,1109,0.581835,0.418165,democratic,0.5818,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,1.0,0.0,democratic,1.0
628,Oregon,685,0.309044,0.690956,republican,0.691,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
629,Oregon,944,0.383693,0.616307,republican,0.6163,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
630,Oregon,1700,0.518305,0.481695,democratic,0.5183,0.939287,0.060713,democratic,0.9393,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
