precinct_id,state,total_votes,ei_white_dem_vote_fraction,ei_white_rep_vote_fraction,ei_white_party_of_choice,ei_white_precinct_confidence,ei_black_dem_vote_fraction,ei_black_rep_vote_fraction,ei_black_party_of_choice,ei_black_precinct_confidence,ei_asian_dem_vote_fraction,ei_asian_rep_vote_fraction,ei_asian_party_of_choice,ei_asian_precinct_confidence,ei_hispanic_dem_vote_fraction,ei_hispanic_rep_vote_fraction,ei_hispanic_party_of_choice,ei_hispanic_precinct_confidence
154,South Carolina,463,0.031293,0.968707,republican,0.9687,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
155,South Carolina,322,0.021959,0.978041,republican,0.978,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
156,South Carolina,1026,0.056135,0.943865,republican,0.9439,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
157,South Carolina,1395,0.12614,0.87386,republican,0.8739,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0
158,South Carolina,3603,0.109527,0.890473,republican,0.8905,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
159,South Carolina,1153,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
160,South Carolina,1006,0.037763,0.962237,republican,0.9622,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
161,South Carolina,749,0.071632,0.928368,republican,0.9284,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
162,South Carolina,1708,0.0,1.0,republican,1.0,0.406327,0.593673,republican,0.5937,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
163,South Carolina,585,0.078718,0.921282,republican,0.9213,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
164,South Carolina,2045,0.106417,0.893583,republican,0.8936,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
165,South Carolina,558,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
166,South Carolina,1895,0.091628,0.908372,republican,0.9084,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
167,South Carolina,1445,0.060425,0.939575,republican,0.9396,0.205371,0.794629,republican,0.7946,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
168,South Carolina,1661,0.110691,0.889309,republican,0.8893,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0
169,South Carolina,555,0.047819,0.952181,republican,0.9522,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
170,South Carolina,2962,0.204422,0.795578,republican,0.7956,0.874179,0.125821,democratic,0.8742,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
171,South Carolina,758,0.105908,0.894092,republican,0.8941,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
172,South Carolina,1934,0.100923,0.899077,republican,0.8991,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0
173,South Carolina,2566,0.094466,0.905534,republican,0.9055,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0
174,South Carolina,1020,0.138208,0.861792,republican,0.8618,0.749882,0.250118,democratic,0.7499,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
175,South Carolina,621,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
176,South Carolina,634,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
177,South Carolina,2157,0.115322,0.884678,republican,0.8847,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
178,South Carolina,562,0.074448,0.925552,republican,0.9256,0.84265,0.15735,democratic,0.8426,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
179,South Carolina,681,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
180,South Carolina,2104,0.057883,0.942117,republican,0.9421,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
181,South Carolina,547,0.020353,0.979647,republican,0.9796,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
182,South Carolina,1561,0.158573,0.841427,republican,0.8414,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0,0.865562,0.134438,democratic,0.8656
183,South Carolina,649,0.102719,0.897281,republican,0.8973,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
184,South Carolina,635,0.064072,0.935928,republican,0.9359,0.698136,0.301864,democratic,0.6981,0.737317,0.262683,democratic,0.7373,0.761722,0.238278,democratic,0.7617
185,South Carolina,1554,0.042469,0.957531,republican,0.9575,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
186,South Carolina,473,0.09125,0.90875,republican,0.9087,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
187,South Carolina,2697,0.0248,0.9752,republican,0.9752,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
188,South Carolina,1723,0.025196,0.974804,republican,0.9748,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
189,South Carolina,1866,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
190,South Carolina,659,0.05826,0.94174,republican,0.9417,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
191,South Carolina,124,0.070577,0.929423,republican,0.9294,0.253001,0.746999,republican,0.747,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
192,South Carolina,1034,0.0,1.0,republican,1.0,0.827921,0.172079,democratic,0.8279,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
193,South Carolina,247,0.026115,0.973885,republican,0.9739,0.196804,0.803196,republican,0.8032,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
194,South Carolina,465,0.0,1.0,republican,1.0,0.40158,0.59842,republican,0.5984,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
195,South Carolina,82,0.391987,0.608013,republican,0.608,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
196,South Carolina,41,0.11268,0.88732,republican,0.8873,0.759086,0.240914,democratic,0.7591,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
197,South Carolina,150,0.0,1.0,republican,1.0,0.538073,0.461927,democratic,0.5381,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
198,South Carolina,85,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
199,South Carolina,93,0.071441,0.928559,republican,0.9286,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
200,South Carolina,1272,0.077784,0.922216,republican,0.9222,0.710763,0.289237,democratic,0.7108,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
201,South Carolina,215,0.113527,0.886473,republican,0.8865,0.474916,0.525084,republican,0.5251,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
202,South Carolina,1225,0.198805,0.801195,republican,0.8012,0.913068,0.086932,democratic,0.9131,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
203,South Carolina,657,0.172603,0.827397,republican,0.8274,0.911447,0.088553,democratic,0.9114,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
204,South Carolina,441,0.0,1.0,republican,1.0,0.652661,0.347339,democratic,0.6527,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
205,South Carolina,1047,0.0,1.0,republican,1.0,0.370241,0.629759,republican,0.6298,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
206,South Carolina,1161,0.0,1.0,republican,1.0,0.46762,0.53238,republican,0.5324,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
207,South Carolina,885,0.0,1.0,republican,1.0,0.760256,0.239744,democratic,0.7603,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
208,South Carolina,592,0.075041,0.924959,republican,0.925,0.83926,0.16074,democratic,0.8393,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
209,South Carolina,373,0.0,1.0,republican,1.0,0.785093,0.214907,democratic,0.7851,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
210,South Carolina,413,0.0,1.0,republican,1.0,0.568122,0.431878,democratic,0.5681,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
211,South Carolina,526,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
212,South Carolina,523,0.195752,0.804248,republican,0.8042,0.904513,0.095487,democratic,0.9045,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
213,South Carolina,673,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
214,South Carolina,415,0.0,1.0,republican,1.0,0.484373,0.515627,republican,0.5156,0.737317,0.262683,democratic,0.7373,0.280601,0.719399,republican,0.7194
215,South Carolina,812,0.01734,0.98266,republican,0.9827,0.552812,0.447188,democratic,0.5528,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
216,South Carolina,883,0.0,1.0,republican,1.0,0.763684,0.236316,democratic,0.7637,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
217,South Carolina,412,0.0,1.0,republican,1.0,0.206094,0.793906,republican,0.7939,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
218,South Carolina,606,0.002155,0.997845,republican,0.9978,0.497319,0.502681,republican,0.5027,0.737317,0.262683,democratic,0.7373,0.350847,0.649153,republican,0.6492
219,South Carolina,638,0.251028,0.748972,republican,0.749,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
220,South Carolina,798,0.380382,0.619618,republican,0.6196,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
221,South Carolina,1081,0.346147,0.653853,republican,0.6539,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
222,South Carolina,896,0.244149,0.755851,republican,0.7559,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,0.136739,0.863261,republican,0.8633
223,South Carolina,903,0.320252,0.679748,republican,0.6797,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
224,South Carolina,654,0.132989,0.867011,republican,0.867,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,0.516892,0.483108,democratic,0.5169
225,South Carolina,728,0.036168,0.963832,republican,0.9638,0.555006,0.444994,democratic,0.555,0.737317,0.262683,democratic,0.7373,0.167455,0.832545,republican,0.8325
226,South Carolina,691,0.034479,0.965521,republican,0.9655,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,0.297736,0.702264,republican,0.7023
227,South Carolina,374,0.099266,0.900734,republican,0.9007,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,0.804708,0.195292,democratic,0.8047
228,South Carolina,777,0.093792,0.906208,republican,0.9062,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,0.423399,0.576601,republican,0.5766
229,South Carolina,907,0.147683,0.852317,republican,0.8523,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0,0.630611,0.369389,democratic,0.6306
230,South Carolina,1353,0.133048,0.866952,republican,0.867,0.651535,0.348465,democratic,0.6515,0.737317,0.262683,democratic,0.7373,0.088332,0.911668,republican,0.9117
231,South Carolina,611,0.157811,0.842189,republican,0.8422,0.721526,0.278474,democratic,0.7215,0.737317,0.262683,democratic,0.7373,0.199515,0.800485,republican,0.8005
232,South Carolina,1019,0.0,1.0,republican,1.0,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,0.88698,0.11302,democratic,0.887
233,South Carolina,1032,0.228532,0.771468,republican,0.7715,0.026653,0.973347,republican,0.9733,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
234,South Carolina,1260,0.234319,0.765681,republican,0.7657,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
235,South Carolina,602,0.118662,0.881338,republican,0.8813,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0
236,South Carolina,1119,0.267509,0.732491,republican,0.7325,0.934864,0.065136,democratic,0.9349,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
237,South Carolina,949,0.236106,0.763894,republican,0.7639,0.813284,0.186716,democratic,0.8133,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0
238,South Carolina,751,0.267073,0.732927,republican,0.7329,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,0.294919,0.705081,republican,0.7051
239,South Carolina,949,0.203727,0.796273,republican,0.7963,1.0,0.0,democratic,1.0,0.0,1.0,republican,1.0,0.112448,0.887552,republican,0.8876
240,South Carolina,864,0.211944,0.788056,republican,0.7881,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,0.497627,0.502373,republican,0.5024
241,South Carolina,616,0.068995,0.931005,republican,0.931,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,0.71767,0.28233,democratic,0.7177
242,South Carolina,587,0.163906,0.836094,republican,0.8361,0.749882,0.250118,democratic,0.7499,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
243,South Carolina,683,0.0,1.0,republican,1.0,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,0.448893,0.551107,republican,0.5511
244,South Carolina,736,0.224107,0.775893,republican,0.7759,0.812132,0.187868,democratic,0.8121,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
245,South Carolina,887,0.215821,0.784179,republican,0.7842,0.478449,0.521551,republican,0.5216,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
246,South Carolina,1415,0.229119,0.770881,republican,0.7709,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,0.352765,0.647235,republican,0.6472
247,South Carolina,844,0.31298,0.68702,republican,0.687,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,0.01006,0.98994,republican,0.9899
248,South Carolina,644,0.252375,0.747625,republican,0.7476,0.749882,0.250118,democratic,0.7499,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
249,South Carolina,674,0.051352,0.948648,republican,0.9486,0.640365,0.359635,democratic,0.6404,0.0,1.0,republican,1.0,0.422221,0.577779,republican,0.5778
250,South Carolina,783,0.180743,0.819257,republican,0.8193,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
251,South Carolina,1001,0.361312,0.638688,republican,0.6387,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
252,South Carolina,423,0.060211,0.939789,republican,0.9398,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0,0.601152,0.398848,democratic,0.6012
253,South Carolina,805,0.051427,0.948573,republican,0.9486,0.702913,0.297087,democratic,0.7029,0.0,1.0,republican,1.0,0.316719,0.683281,republican,0.6833
254,South Carolina,757,0.176475,0.823525,republican,0.8235,0.47979,0.52021,republican,0.5202,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
255,South Carolina,1010,0.169081,0.830919,republican,0.8309,0.6808,0.3192,democratic,0.6808,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0
256,South Carolina,806,0.245728,0.754272,republican,0.7543,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
257,South Carolina,908,0.04605,0.95395,republican,0.9539,0.945273,0.054727,democratic,0.9453,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
258,South Carolina,332,0.220877,0.779123,republican,0.7791,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
259,South Carolina,491,0.16382,0.83618,republican,0.8362,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
260,South Carolina,677,0.027544,0.972456,republican,0.9725,0.654067,0.345933,democratic,0.6541,0.0,1.0,republican,1.0,0.290211,0.709789,republican,0.7098
261,South Carolina,684,0.083228,0.916772,republican,0.9168,0.981979,0.018021,democratic,0.982,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
262,South Carolina,754,0.382693,0.617307,republican,0.6173,0.749882,0.250118,democratic,0.7499,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
263,South Carolina,893,0.21704,0.78296,republican,0.783,0.896263,0.103737,democratic,0.8963,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
264,South Carolina,782,0.244709,0.755291,republican,0.7553,0.741332,0.258668,democratic,0.7413,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
265,South Carolina,773,0.0,1.0,republican,1.0,0.784038,0.215962,democratic,0.784,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
266,South Carolina,388,0.337735,0.662265,republican,0.6623,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
267,South Carolina,678,0.255668,0.744332,republican,0.7443,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,0.775927,0.224073,democratic,0.7759
268,South Carolina,949,0.373313,0.626687,republican,0.6267,0.749882,0.250118,democratic,0.7499,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
269,South Carolina,524,0.199926,0.800074,republican,0.8001,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,0.663917,0.336083,democratic,0.6639
270,South Carolina,702,0.33451,0.66549,republican,0.6655,0.749882,0.250118,democratic,0.7499,0.737317,0.262683,democratic,0.7373,0.759722,0.240278,democratic,0.7597
271,South Carolina,808,0.396068,0.603932,republican,0.6039,0.749882,0.250118,democratic,0.7499,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
272,South Carolina,494,0.438808,0.561192,republican,0.5612,0.749882,0.250118,democratic,0.7499,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
273,South Carolina,751,0.377668,0.622332,republican,0.6223,0.749882,0.250118,democratic,0.7499,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
274,South Carolina,963,0.17115,0.82885,republican,0.8288,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,0.689887,0.310113,democratic,0.6899
275,South Carolina,969,0.220789,0.779211,republican,0.7792,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
276,South Carolina,1069,0.28124,0.71876,republican,0.7188,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,0.893485,0.106515,democratic,0.8935
277,South Carolina,597,0.0,1.0,republican,1.0,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,0.66139,0.33861,democratic,0.6614
278,South Carolina,636,0.326881,0.673119,republican,0.6731,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,0.895967,0.104033,democratic,0.896
279,South Carolina,538,0.0,1.0,republican,1.0,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,0.856367,0.143633,democratic,0.8564
280,South Carolina,849,0.343584,0.656416,republican,0.6564,0.749882,0.250118,democratic,0.7499,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
281,South Carolina,848,0.299662,0.700338,republican,0.7003,0.749882,0.250118,democratic,0.7499,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
282,South Carolina,703,0.426332,0.573668,republican,0.5737,0.749882,0.250118,democratic,0.7499,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
283,South Carolina,1120,0.429874,0.570126,republican,0.5701,0.749882,0.250118,democratic,0.7499,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
284,South Carolina,826,0.41738,0.58262,republican,0.5826,0.749882,0.250118,democratic,0.7499,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
285,South Carolina,893,0.425356,0.574644,republican,0.5746,0.749882,0.250118,democratic,0.7499,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
286,South Carolina,863,0.425017,0.574983,republican,0.575,0.749882,0.250118,democratic,0.7499,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
287,South Carolina,790,0.413629,0.586371,republican,0.5864,0.749882,0.250118,democratic,0.7499,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
288,South Carolina,747,0.363584,0.636416,republican,0.6364,0.749882,0.250118,democratic,0.7499,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
289,South Carolina,1201,0.371888,0.628112,republican,0.6281,0.749882,0.250118,democratic,0.7499,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
290,South Carolina,980,0.299371,0.700629,republican,0.7006,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,0.835911,0.164089,democratic,0.8359
291,South Carolina,695,0.342119,0.657881,republican,0.6579,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,0.630301,0.369699,democratic,0.6303
292,South Carolina,630,0.358307,0.641693,republican,0.6417,0.749882,0.250118,democratic,0.7499,0.737317,0.262683,democratic,0.7373,0.789764,0.210236,democratic,0.7898
293,South Carolina,642,0.401327,0.598673,republican,0.5987,0.749882,0.250118,democratic,0.7499,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
294,South Carolina,509,0.398824,0.601176,republican,0.6012,0.749882,0.250118,democratic,0.7499,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
295,South Carolina,670,0.313928,0.686072,republican,0.6861,0.749882,0.250118,democratic,0.7499,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
296,South Carolina,703,0.389247,0.610753,republican,0.6108,0.749882,0.250118,democratic,0.7499,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
297,South Carolina,580,0.268743,0.731257,republican,0.7313,0.749882,0.250118,democratic,0.7499,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
